time,load,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation
2018-09-03,31353.8125,2.0,8.3,187.0,20.7,18.2,11.9,0.0
2018-09-04,31481.479166666668,6.0,2.9,118.0,22.6,16.6,12.5,0.0
2018-09-05,31999.520833333332,6.0,6.1,159.0,22.6,18.2,13.8,0.0
2018-09-06,31936.958333333332,5.0,6.4,161.0,20.4,16.9,11.2,0.2
2018-09-07,31253.854166666668,2.0,10.8,207.0,21.0,14.3,8.3,0.0
2018-09-08,29217.708333333332,7.0,0.9,79.0,24.7,14.9,8.9,0.0
2018-09-09,27628.0625,7.0,4.1,129.0,22.7,19.6,14.4,0.0
2018-09-10,31031.666666666668,4.0,7.8,171.0,25.2,18.1,13.4,0.0
2018-09-11,31334.6875,6.0,1.3,85.0,15.6,20.8,16.4,3.2
2018-09-12,32722.020833333332,7.0,0.1,56.0,20.9,13.8,11.9,0.0
2018-09-13,31367.666666666668,1.0,10.4,192.0,18.6,14.3,7.7,0.0
2018-09-14,31212.625,6.0,2.5,101.0,22.1,14.4,10.3,0.0
2018-09-15,30096.166666666668,4.0,6.9,154.0,24.2,16.2,10.4,0.0
2018-09-16,27100.375,5.0,6.4,147.0,25.3,17.9,11.7,0.0
2018-09-17,31728.604166666668,3.0,9.5,176.0,23.5,21.3,17.3,0.0
2018-09-18,31075.333333333332,6.0,4.1,118.0,23.7,20.0,16.5,0.2
2018-09-19,31238.479166666668,7.0,4.1,117.0,21.9,20.2,16.7,0.0
2018-09-20,32744.4375,8.0,0.5,61.0,17.7,18.9,16.0,4.6
2018-09-21,30678.479166666668,4.0,8.9,164.0,13.3,14.2,10.6,0.6
2018-09-22,30488.229166666668,8.0,0.0,44.0,14.9,11.9,10.6,18.2
2018-09-23,30950.3125,5.0,3.8,108.0,16.2,11.9,9.0,2.4
2018-09-24,34019.208333333336,0.0,11.2,179.0,18.2,10.5,4.8,0.0
2018-09-25,34625.5625,1.0,10.5,171.0,22.8,10.8,3.3,0.0
2018-09-26,33637.416666666664,0.0,11.1,174.0,23.4,14.7,6.6,0.0
2018-09-27,33660.5,1.0,11.0,171.0,17.5,15.9,8.5,0.0
2018-09-28,33292.5625,3.0,7.5,139.0,18.3,14.8,12.0,0.0
2018-09-29,29941.166666666668,0.0,10.1,160.0,15.4,11.8,5.3,0.0
2018-09-30,30263.375,4.0,3.2,93.0,16.7,10.5,5.6,0.0
2018-10-01,34093.0625,4.0,7.4,133.0,20.2,11.8,6.9,0.0
2018-10-02,31958.75,6.0,2.4,81.0,19.5,15.2,10.2,0.0
2018-10-03,34076.583333333336,4.0,5.2,110.0,18.3,15.6,11.6,0.0
2018-10-04,33232.75,7.0,0.4,49.0,21.6,14.6,10.9,0.0
2018-10-05,33595.520833333336,7.0,3.1,86.0,10.3,17.0,12.4,0.0
2018-10-06,31218.666666666668,7.0,0.0,36.0,14.6,10.3,10.3,10.4
2018-10-07,31004.333333333332,1.0,7.9,128.0,17.3,10.1,5.6,0.0
2018-10-08,33478.458333333336,4.0,1.6,65.0,21.1,12.0,6.7,0.0
2018-10-09,32597.0625,1.0,10.0,141.0,24.1,15.2,9.3,0.0
2018-10-10,34580.041666666664,1.0,9.6,136.0,21.4,16.8,9.5,0.0
2018-10-11,33259.625,7.0,1.7,63.0,21.5,18.1,14.9,3.0
2018-10-12,32554.6875,7.0,2.0,66.0,23.7,17.5,13.5,0.8
2018-10-13,29193.208333333332,5.0,4.4,89.0,13.1,20.6,17.5,6.8
2018-10-14,30679.520833333332,7.0,0.0,31.0,16.0,12.9,12.8,31.8
2018-10-15,34226.083333333336,8.0,0.0,31.0,20.4,12.9,9.8,0.2
2018-10-16,33879.354166666664,7.0,4.0,82.0,16.0,16.4,12.4,1.4
2018-10-17,33374.770833333336,8.0,0.0,30.0,16.8,13.7,11.3,0.4
2018-10-18,34831.083333333336,4.0,5.3,91.0,17.0,13.1,9.3,0.0
2018-10-19,33503.395833333336,1.0,8.5,113.0,18.6,11.1,5.1,0.0
2018-10-20,31629.166666666668,4.0,7.5,104.0,19.1,12.3,6.1,0.0
2018-10-21,30555.395833333332,2.0,8.7,111.0,13.7,13.7,8.2,0.0
2018-10-22,34270.520833333336,1.0,9.1,112.0,16.0,10.2,6.8,0.0
2018-10-23,33925.375,2.0,3.3,68.0,17.9,10.9,5.8,0.0
2018-10-24,33411.0,2.0,5.2,82.0,15.0,13.7,9.5,0.0
2018-10-25,34035.770833333336,5.0,5.9,86.0,11.4,10.2,5.3,1.0
2018-10-26,33995.5,5.0,3.2,64.0,7.0,10.2,9.0,0.2
2018-10-27,33415.291666666664,4.0,3.8,68.0,10.7,4.7,2.3,0.6
2018-10-28,33561.875,3.0,3.7,67.0,9.5,7.3,4.0,0.2
2018-10-29,37584.0625,2.0,7.2,90.0,9.1,5.7,1.9,0.0
2018-10-30,37323.166666666664,7.0,0.0,24.0,14.0,6.7,4.2,0.0
2018-10-31,36909.354166666664,4.0,5.9,79.0,11.5,6.7,-0.7,4.2
2018-11-01,38040.166666666664,7.0,0.0,23.0,11.7,8.3,5.2,4.0
2018-11-02,37018.5625,1.0,7.9,89.0,14.6,6.1,0.5,0.0
2018-11-03,32314.625,3.0,5.5,73.0,13.6,8.7,2.7,0.0
2018-11-04,33004.520833333336,7.0,0.5,31.0,16.3,10.8,7.9,0.0
2018-11-05,35634.645833333336,6.0,1.4,40.0,15.6,12.1,7.8,0.0
2018-11-06,36220.104166666664,7.0,0.3,27.0,14.7,12.0,8.4,7.0
2018-11-07,36360.583333333336,7.0,0.9,34.0,14.4,12.9,11.2,2.8
2018-11-08,36419.416666666664,1.0,6.5,74.0,14.1,9.3,4.3,0.0
2018-11-09,37112.791666666664,6.0,1.1,35.0,15.0,9.9,5.7,8.0
2018-11-10,33507.333333333336,5.0,4.1,57.0,14.2,11.9,8.9,22.4
2018-11-11,33727.5,3.0,5.5,65.0,14.8,10.0,5.8,0.6
2018-11-12,35385.0625,4.0,4.3,57.0,14.0,11.9,9.0,0.0
2018-11-13,36498.458333333336,2.0,5.7,64.0,14.8,10.9,7.9,0.0
2018-11-14,36307.291666666664,3.0,6.6,68.0,14.8,12.0,9.2,0.2
2018-11-15,36951.9375,8.0,0.1,21.0,11.0,12.0,9.2,0.0
2018-11-16,37036.145833333336,8.0,0.0,18.0,12.3,10.8,10.7,0.0
2018-11-17,34631.791666666664,3.0,6.1,63.0,11.7,9.4,6.5,0.0
2018-11-18,34394.645833333336,0.0,6.4,64.0,8.9,8.2,4.8,0.0
2018-11-19,36343.208333333336,6.0,1.7,35.0,5.5,7.3,5.7,2.8
2018-11-20,37607.604166666664,8.0,0.0,17.0,8.4,5.0,4.6,9.6
2018-11-21,37492.083333333336,5.0,3.2,44.0,6.6,4.3,0.2,0.0
2018-11-22,38728.3125,4.0,0.1,19.0,8.6,2.6,-1.3,0.2
2018-11-23,37270.3125,8.0,0.0,16.0,9.4,4.7,0.7,0.4
2018-11-24,36302.958333333336,8.0,0.0,16.0,8.6,8.0,6.6,0.0
2018-11-25,36283.5,7.0,0.0,15.0,8.2,7.5,6.5,0.0
2018-11-26,38434.645833333336,7.0,0.0,15.0,13.2,6.2,4.2,0.0
2018-11-27,39161.479166666664,7.0,0.0,15.0,14.0,7.7,2.1,7.4
2018-11-28,39300.895833333336,8.0,0.0,15.0,13.9,8.2,2.3,3.0
2018-11-29,37730.354166666664,7.0,0.1,17.0,11.9,12.9,12.0,1.4
2018-11-30,36039.145833333336,1.0,4.9,48.0,13.9,9.0,6.1,4.0
2018-12-01,35357.5625,7.0,0.0,14.0,15.8,9.9,6.0,3.8
2018-12-02,32928.291666666664,7.0,1.2,25.0,13.7,12.7,9.6,0.0
2018-12-03,36615.520833333336,6.0,1.5,27.0,10.4,12.2,10.8,2.8
2018-12-04,39981.729166666664,4.0,3.0,35.0,13.1,6.0,1.5,4.0
2018-12-05,40127.5625,8.0,0.0,13.0,13.3,8.4,3.8,1.0
2018-12-06,38588.729166666664,8.0,0.0,13.0,12.4,11.3,9.3,4.2
2018-12-07,37250.479166666664,5.0,1.1,23.0,12.5,12.0,11.6,3.6
2018-12-08,34390.5625,4.0,0.7,20.0,11.0,9.7,6.8,1.6
2018-12-09,34827.270833333336,5.0,3.3,35.0,9.4,9.8,8.5,1.2
2018-12-10,39473.9375,7.0,0.0,12.0,9.3,6.8,4.3,0.0
2018-12-11,40417.979166666664,1.0,5.0,43.0,7.6,5.5,1.7,0.0
2018-12-12,37585.854166666664,5.0,0.2,15.0,5.5,5.5,3.4,0.0
2018-12-13,39528.375,0.0,5.1,43.0,5.1,3.4,1.2,0.0
2018-12-14,35206.40625,6.0,2.0,28.0,8.1,1.9,-1.2,0.0
2018-12-15,34237.583333333336,7.0,0.0,12.0,9.4,3.9,-0.4,10.4
2018-12-16,37347.166666666664,3.0,1.4,24.0,10.7,5.9,2.4,4.2
2018-12-17,40064.270833333336,3.0,4.3,39.0,10.4,7.0,3.4,0.0
2018-12-18,39203.729166666664,8.0,0.0,12.0,9.9,7.6,4.8,8.6
2018-12-19,40284.375,5.0,1.8,26.0,13.2,7.8,5.6,0.8
2018-12-20,39598.395833333336,6.0,1.9,27.0,12.9,9.5,5.8,7.0
2018-12-21,37595.708333333336,8.0,0.3,16.0,12.0,10.1,7.2,0.4
2018-12-22,34122.958333333336,4.0,1.5,25.0,13.2,10.4,8.8,3.8
2018-12-23,34059.395833333336,8.0,0.0,12.0,8.3,9.8,6.5,2.8
2018-12-24,35051.479166666664,5.0,2.1,28.0,8.6,6.5,4.7,0.2
2018-12-25,32494.520833333332,7.0,0.0,12.0,9.6,4.9,1.2,0.2
2018-12-26,30862.416666666668,8.0,0.0,12.0,7.9,6.8,4.0,0.0
2018-12-27,33921.5625,6.0,2.5,31.0,10.8,5.4,2.9,0.0
2018-12-28,34346.875,8.0,1.4,24.0,12.3,6.9,3.0,0.0
2018-12-29,32066.520833333332,7.0,0.0,12.0,10.4,9.8,7.3,0.0
2018-12-30,31835.3125,8.0,0.0,12.0,10.1,8.4,6.5,0.0
2018-12-31,32225.125,8.0,0.0,13.0,10.7,9.4,8.8,0.0
2019-01-01,30592.25,7.0,0.5,19.0,6.4,7.8,4.8,0.0
2019-01-02,37440.0625,7.0,0.0,13.0,5.5,5.0,3.7,0.0
2019-01-03,39138.75,8.0,0.0,13.0,4.6,4.9,4.3,0.0
2019-01-04,39922.395833333336,5.0,4.7,43.0,6.4,3.0,1.4,0.0
2019-01-05,37383.0,8.0,0.0,13.0,10.0,4.0,1.6,0.0
2019-01-06,35323.25,8.0,0.2,16.0,11.1,7.1,4.2,0.0
2019-01-07,37453.1875,8.0,0.0,13.0,9.3,8.6,6.0,0.0
2019-01-08,38627.395833333336,1.0,5.1,46.0,5.9,7.7,6.1,0.0
2019-01-09,40233.291666666664,3.0,3.1,37.0,7.3,3.9,1.9,0.0
2019-01-10,39064.708333333336,7.0,0.0,14.0,9.1,3.8,0.2,0.0
2019-01-11,38832.3125,7.0,0.2,17.0,11.0,5.3,1.6,0.0
2019-01-12,35547.666666666664,8.0,0.0,14.0,11.7,8.7,6.4,0.0
2019-01-13,34133.833333333336,8.0,0.1,16.0,9.8,10.2,8.6,0.0
2019-01-14,38782.729166666664,6.0,1.8,31.0,9.7,8.6,7.4,0.0
2019-01-15,38517.625,6.0,0.1,17.0,9.9,5.5,1.4,0.2
2019-01-16,38754.375,7.0,0.0,15.0,5.1,8.1,6.2,5.2
2019-01-17,40088.604166666664,4.0,6.1,56.0,7.1,3.6,2.1,0.0
2019-01-18,41494.0,7.0,0.8,25.0,5.5,2.9,-1.4,0.0
2019-01-19,38140.25,8.0,0.0,16.0,5.7,3.0,0.6,0.0
2019-01-20,37862.1875,2.0,5.7,56.0,6.4,2.1,-1.4,0.0
2019-01-21,39643.895833333336,7.0,0.3,21.0,6.6,2.1,-2.2,5.4
2019-01-22,40273.25,5.0,4.0,48.0,3.4,3.8,1.0,4.8
2019-01-23,40660.333333333336,6.0,1.6,33.0,5.4,1.6,-0.1,0.2
2019-01-24,40840.229166666664,8.0,0.0,17.0,12.4,1.3,-2.8,1.0
2019-01-25,37632.354166666664,6.0,2.8,43.0,10.8,6.1,-0.2,0.0
2019-01-26,35202.895833333336,7.0,0.3,23.0,6.7,7.8,4.7,5.8
2019-01-27,35269.9375,6.0,1.9,38.0,6.0,5.2,3.7,1.0
2019-01-28,40789.4375,0.0,7.0,69.0,6.5,3.6,1.3,0.0
2019-01-29,42223.583333333336,7.0,0.4,25.0,6.2,1.9,-2.6,5.0
2019-01-30,42164.791666666664,2.0,6.3,68.0,4.4,2.2,-1.7,0.0
2019-01-31,43807.5,4.0,3.4,51.0,2.6,-0.4,-5.2,4.6
2019-02-01,42558.625,8.0,0.0,19.0,5.2,-0.1,-2.8,5.2
2019-02-02,38841.4375,6.0,5.7,67.0,7.4,2.9,0.5,0.0
2019-02-03,38789.9375,2.0,7.0,76.0,9.7,2.3,-2.8,5.0
2019-02-04,39791.083333333336,7.0,0.0,20.0,9.5,4.2,-1.2,0.2
2019-02-05,41266.770833333336,8.0,0.0,21.0,11.5,7.2,5.0,4.2
2019-02-06,40521.291666666664,7.0,0.7,32.0,10.5,8.6,5.7,4.0
2019-02-07,40377.3125,6.0,5.3,70.0,11.1,8.3,6.1,1.2
2019-02-08,39455.854166666664,7.0,0.0,22.0,10.8,8.8,6.4,7.0
2019-02-09,35563.9375,4.0,3.7,61.0,8.0,8.7,6.5,2.0
2019-02-10,36097.104166666664,6.0,0.9,37.0,9.2,6.8,5.7,1.0
2019-02-11,39830.125,4.0,4.2,66.0,12.3,5.5,1.8,0.0
2019-02-12,39940.458333333336,5.0,2.6,54.0,12.9,6.9,1.5,0.0
2019-02-13,39918.145833333336,4.0,2.7,56.0,13.9,8.8,4.8,0.0
2019-02-14,40316.583333333336,1.0,8.4,98.0,14.4,7.2,0.4,0.2
2019-02-15,39723.125,0.0,8.4,99.0,11.9,7.7,1.0,0.0
2019-02-16,34653.666666666664,6.0,0.0,25.0,15.1,7.5,3.1,0.0
2019-02-17,32784.645833333336,3.0,5.8,84.0,9.7,9.4,3.7,0.0
2019-02-18,37519.958333333336,6.0,0.0,26.0,12.5,8.4,7.2,2.8
2019-02-19,39747.354166666664,4.0,5.3,83.0,13.3,7.2,1.9,0.0
2019-02-20,38890.25,6.0,3.8,72.0,15.3,9.4,5.5,0.0
2019-02-21,38875.229166666664,4.0,5.4,86.0,15.3,10.8,6.2,0.0
2019-02-22,38340.520833333336,5.0,5.9,91.0,16.7,10.7,6.0,0.0
2019-02-23,34803.291666666664,0.0,6.3,96.0,16.8,11.5,6.3,0.0
2019-02-24,34822.208333333336,0.0,9.1,118.0,19.4,9.8,2.8,0.0
2019-02-25,38312.416666666664,0.0,9.5,122.0,20.1,10.3,1.2,0.0
2019-02-26,37693.9375,0.0,9.6,124.0,19.2,11.1,2.0,0.0
2019-02-27,37372.458333333336,0.0,9.2,123.0,13.1,10.8,2.4,0.0
2019-02-28,37528.625,6.0,0.7,46.0,11.2,8.9,4.7,1.4
2019-03-01,38467.520833333336,7.0,0.1,39.0,15.1,9.8,8.3,0.0
2019-03-02,34144.395833333336,7.0,2.3,74.0,12.7,11.3,7.5,2.6
2019-03-03,33104.541666666664,7.0,0.0,36.0,10.7,10.8,9.0,5.0
2019-03-04,37664.395833333336,6.0,3.4,89.0,12.2,7.2,3.8,0.6
2019-03-05,38541.458333333336,5.0,5.6,113.0,12.6,7.7,3.1,5.0
2019-03-06,39203.4375,8.0,0.0,38.0,12.5,9.8,7.0,0.4
2019-03-07,38895.1875,6.0,4.0,99.0,10.6,9.0,5.5,0.2
2019-03-08,39380.375,4.0,3.4,94.0,13.6,6.7,2.8,1.2
2019-03-09,34116.5,6.0,3.4,95.0,10.8,10.2,6.9,8.2
2019-03-10,35467.458333333336,6.0,6.0,125.0,11.4,8.1,5.3,3.0
2019-03-11,39081.979166666664,3.0,8.3,149.0,9.8,6.7,2.0,0.6
2019-03-12,40241.0625,6.0,1.5,73.0,12.0,7.8,5.9,7.8
2019-03-13,39098.708333333336,7.0,2.6,90.0,14.9,8.0,4.0,4.2
2019-03-14,38117.1875,6.0,4.0,109.0,14.7,10.9,7.0,4.6
2019-03-15,37492.645833333336,8.0,1.2,71.0,12.5,11.9,9.1,0.0
2019-03-16,35349.541666666664,8.0,0.0,44.0,10.4,11.4,10.3,4.4
2019-03-17,34754.104166666664,4.0,6.3,139.0,11.6,7.1,3.8,1.8
2019-03-18,37949.020833333336,6.0,3.8,111.0,13.0,7.5,3.4,0.0
2019-03-19,38507.75,8.0,0.5,61.0,13.0,9.6,6.2,0.0
2019-03-20,36333.1875,8.0,0.0,46.0,14.6,10.6,8.2,0.0
2019-03-21,37293.770833333336,8.0,0.1,52.0,11.0,11.7,8.8,0.0
2019-03-22,36738.375,8.0,0.0,48.0,13.9,9.9,8.9,0.0
2019-03-23,33719.583333333336,6.0,1.6,85.0,14.9,10.5,7.1,0.0
2019-03-24,32328.75,2.0,10.6,195.0,13.1,9.1,3.3,0.0
2019-03-25,36451.291666666664,2.0,11.1,202.0,14.7,9.2,5.2,0.0
2019-03-26,37484.666666666664,2.0,8.1,173.0,13.4,8.1,1.5,0.0
2019-03-27,37505.479166666664,6.0,2.4,102.0,16.1,9.0,4.6,0.0
2019-03-28,35713.270833333336,5.0,5.3,144.0,17.6,11.6,7.1,0.0
2019-03-29,35922.0,0.0,11.4,213.0,19.1,10.2,2.7,0.0
2019-03-30,33026.9375,3.0,8.2,181.0,13.1,11.9,4.7,0.0
2019-03-31,31666.145833333332,4.0,3.8,128.0,14.5,10.7,8.2,0.0
2019-04-01,35264.1875,2.0,11.4,219.0,9.8,9.2,3.9,0.0
2019-04-02,38939.791666666664,5.0,2.1,104.0,10.9,6.6,3.4,4.4
2019-04-03,38709.3125,5.0,4.2,137.0,10.3,5.9,0.9,0.8
2019-04-04,38152.0,7.0,1.6,97.0,14.3,5.7,1.1,1.4
2019-04-05,35794.8125,6.0,2.8,118.0,11.6,9.8,5.4,0.0
2019-04-06,33755.0,6.0,0.5,75.0,11.7,8.9,6.3,0.0
2019-04-07,32617.541666666668,7.0,0.0,58.0,12.7,8.9,6.1,0.2
2019-04-08,34706.895833333336,8.0,0.2,68.0,11.7,10.1,7.5,2.8
2019-04-09,35267.1875,7.0,0.0,59.0,13.1,9.9,8.2,1.8
2019-04-10,35712.25,3.0,11.8,240.0,12.6,8.8,4.6,0.0
2019-04-11,36026.083333333336,1.0,12.5,249.0,10.7,6.8,1.1,0.0
2019-04-12,36482.416666666664,5.0,3.6,139.0,9.9,6.0,1.3,0.0
2019-04-13,33419.895833333336,3.0,6.6,182.0,11.4,5.2,0.6,0.0
2019-04-14,33019.9375,3.0,8.0,202.0,15.3,5.5,-0.3,0.0
2019-04-15,35647.270833333336,4.0,11.0,239.0,16.4,9.8,4.2,0.0
2019-04-16,35310.416666666664,7.0,1.4,103.0,19.2,11.7,6.9,0.0
2019-04-17,34045.25,2.0,9.6,226.0,21.8,12.9,6.7,0.0
2019-04-18,33320.0625,7.0,11.0,244.0,24.0,14.8,7.8,0.0
2019-04-19,29708.6875,0.0,12.3,261.0,24.7,16.4,8.7,0.0
2019-04-20,28055.833333333332,0.0,12.9,269.0,24.6,16.4,8.2,0.0
2019-04-21,26833.0,0.0,12.8,270.0,25.0,16.1,7.7,0.0
2019-04-22,28388.041666666668,4.0,7.5,206.0,21.9,16.8,8.5,0.0
2019-04-23,31739.479166666668,4.0,1.5,111.0,18.3,17.4,12.8,0.0
2019-04-24,32820.770833333336,7.0,2.3,128.0,17.3,14.2,10.1,0.6
2019-04-25,33237.1875,5.0,3.1,143.0,17.6,12.7,8.1,0.0
2019-04-26,33239.791666666664,5.0,4.9,173.0,13.3,11.6,5.6,0.8
2019-04-27,30988.666666666668,7.0,1.2,107.0,14.8,10.2,7.2,0.0
2019-04-28,31106.583333333332,8.0,1.1,106.0,16.1,10.9,7.1,0.0
2019-04-29,35561.104166666664,7.0,2.7,139.0,18.2,10.8,5.4,0.0
2019-04-30,34929.666666666664,3.0,9.5,242.0,18.5,12.1,5.9,0.0
2019-05-01,34654.5625,6.0,3.8,161.0,16.7,12.5,6.5,0.0
2019-05-02,34683.395833333336,6.0,4.7,176.0,15.5,12.9,9.1,1.4
2019-05-03,35632.708333333336,7.0,1.9,127.0,11.6,11.4,7.4,1.8
2019-05-04,30661.354166666668,4.0,9.5,247.0,12.7,8.4,5.2,0.2
2019-05-05,31102.104166666668,5.0,4.3,172.0,13.1,7.7,2.7,0.0
2019-05-06,31877.270833333332,7.0,2.0,131.0,17.5,9.1,5.1,0.0
2019-05-07,34738.979166666664,7.0,6.9,214.0,15.7,11.8,6.2,7.4
2019-05-08,35563.520833333336,7.0,1.8,128.0,15.8,12.1,8.4,10.8
2019-05-09,34853.291666666664,6.0,1.9,131.0,16.4,10.9,6.1,9.2
2019-05-10,35315.375,5.0,4.9,186.0,16.8,10.6,4.7,0.0
2019-05-11,31118.354166666668,6.0,4.6,182.0,18.1,12.4,8.1,2.2
2019-05-12,30564.25,1.0,11.3,279.0,17.8,11.4,4.7,0.0
2019-05-13,31800.3125,0.0,13.7,310.0,18.8,11.5,5.2,0.0
2019-05-14,31771.020833333332,0.0,14.0,314.0,20.7,12.7,6.6,0.0
2019-05-15,33919.708333333336,0.0,12.9,302.0,19.0,13.8,6.9,0.0
2019-05-16,33594.833333333336,4.0,11.7,288.0,14.8,13.2,7.4,0.0
2019-05-17,33977.864583333336,7.0,0.5,100.0,17.2,11.6,8.4,0.0
2019-05-18,30982.0,7.0,0.7,106.0,18.6,13.4,9.7,0.0
2019-05-19,30502.354166666668,6.0,0.3,94.0,20.4,13.4,8.2,0.0
2019-05-20,31500.34375,6.0,3.1,161.0,20.9,16.3,12.2,0.0
2019-05-21,30456.229166666668,1.0,11.9,294.0,22.5,15.2,9.6,0.0
2019-05-22,33078.520833333336,5.0,9.4,262.0,24.7,16.4,10.4,0.0
2019-05-23,32738.833333333332,4.0,10.8,281.0,22.6,16.9,9.0,0.0
2019-05-24,31944.708333333332,4.0,7.6,237.0,24.2,16.7,10.8,0.0
2019-05-25,28644.791666666668,7.0,4.5,189.0,21.2,19.1,13.9,0.0
2019-05-26,26738.083333333332,7.0,1.7,135.0,20.0,17.6,14.0,0.0
2019-05-27,28377.75,5.0,4.0,181.0,18.4,14.5,9.0,0.2
2019-05-28,32376.708333333332,6.0,4.7,193.0,19.2,13.8,9.1,0.0
2019-05-29,33723.4375,7.0,0.3,97.0,24.8,14.2,9.2,2.8
2019-05-30,32644.0625,7.0,4.6,192.0,20.7,17.9,11.1,0.0
2019-05-31,31721.541666666668,6.0,2.3,149.0,27.6,17.5,14.3,0.0
2019-06-01,29165.833333333332,3.0,11.5,296.0,27.3,19.1,10.5,0.0
2019-06-02,27196.854166666668,6.0,7.1,235.0,22.0,21.1,14.9,0.0
2019-06-03,29935.229166666668,3.0,6.8,231.0,17.5,16.3,10.6,0.0
2019-06-04,32854.0,7.0,0.8,115.0,19.8,13.8,10.1,1.6
2019-06-05,32246.166666666668,6.0,4.6,196.0,21.0,15.8,11.8,0.0
2019-06-06,32263.166666666668,3.0,11.9,303.0,19.3,14.8,8.7,1.4
2019-06-07,32286.458333333332,7.0,1.5,134.0,20.3,15.2,11.0,7.4
2019-06-08,28535.208333333332,5.0,7.6,244.0,21.0,15.6,10.9,0.0
2019-06-09,28568.0625,5.0,6.4,226.0,14.8,14.8,8.6,3.2
2019-06-10,33128.75,8.0,0.0,80.0,18.4,13.1,11.4,31.8
2019-06-11,32134.479166666668,8.0,0.8,116.0,16.1,13.9,9.5,0.0
2019-06-12,34063.875,8.0,1.7,140.0,16.1,13.6,11.0,17.2
2019-06-13,19841.833333333332,8.0,0.0,81.0,20.1,13.8,11.4,4.8
2019-06-14,33463.375,7.0,5.3,209.0,20.0,15.9,11.7,0.0
2019-06-15,30055.8125,7.0,3.7,181.0,21.4,15.8,11.5,0.8
2019-06-16,28862.041666666668,6.0,4.7,199.0,22.7,14.9,8.4,1.2
2019-06-17,31540.75,4.0,9.3,270.0,19.7,17.0,11.3,0.0
2019-06-18,32675.083333333332,7.0,2.4,156.0,19.5,15.3,11.0,2.2
2019-06-19,32783.208333333336,8.0,0.1,89.0,20.5,16.8,14.1,7.4
2019-06-20,30894.75,6.0,6.5,229.0,22.4,16.4,12.3,0.0
2019-06-21,31528.8125,3.0,9.8,277.0,23.8,15.6,8.8,0.0
2019-06-22,29036.708333333332,1.0,11.9,38.0,24.9,16.8,9.7,0.0
2019-06-23,26974.166666666668,6.0,1.0,122.0,24.5,18.7,12.5,0.0
2019-06-24,31776.9375,7.0,1.7,140.0,23.9,20.9,17.2,2.8
2019-06-25,31738.479166666668,8.0,1.0,122.0,22.2,20.9,17.8,0.0
2019-06-26,32158.270833333332,8.0,3.5,178.0,24.6,18.8,15.4,0.0
2019-06-27,32754.958333333332,2.0,13.3,40.0,24.7,18.8,13.0,0.0
2019-06-28,31172.9375,2.0,12.7,39.0,34.0,19.1,13.4,0.0
2019-06-29,29749.416666666668,1.0,13.6,39.0,25.1,24.3,14.6,0.0
2019-06-30,26400.770833333332,3.0,8.9,263.0,22.5,19.9,14.6,0.0
2019-07-01,30617.1875,3.0,7.4,241.0,23.2,17.9,13.3,0.0
2019-07-02,32205.9375,3.0,9.6,273.0,24.4,17.0,10.8,0.0
2019-07-03,32206.916666666668,3.0,10.9,290.0,26.7,18.6,12.9,0.0
2019-07-04,31863.5,1.0,14.1,36.0,27.6,19.4,12.0,0.0
2019-07-05,31626.395833333332,6.0,8.5,256.0,23.6,21.6,15.7,0.0
2019-07-06,28539.979166666668,5.0,4.7,197.0,21.5,19.1,14.6,4.6
2019-07-07,27944.041666666668,7.0,3.0,166.0,23.9,17.8,14.1,2.0
2019-07-08,31495.5,7.0,4.8,198.0,25.8,18.2,12.5,0.0
2019-07-09,32210.145833333332,8.0,1.8,140.0,26.7,20.6,15.3,0.0
2019-07-10,33147.958333333336,7.0,3.1,167.0,27.3,21.7,16.7,0.0
2019-07-11,31695.5625,7.0,7.9,245.0,25.5,21.8,16.3,0.0
2019-07-12,32642.125,5.0,9.2,263.0,23.7,21.3,17.1,0.0
2019-07-13,29250.395833333332,4.0,5.0,200.0,21.9,19.1,14.5,0.6
2019-07-14,28592.208333333332,5.0,2.5,153.0,22.9,18.0,14.1,0.0
2019-07-15,32427.979166666668,4.0,6.1,217.0,27.3,17.4,11.8,0.0
2019-07-16,32933.583333333336,0.0,13.1,36.0,26.4,19.5,11.7,0.0
2019-07-17,32218.416666666668,5.0,6.6,223.0,24.8,19.9,13.5,3.0
2019-07-18,31738.604166666668,6.0,2.5,152.0,19.9,20.2,15.6,0.0
2019-07-19,30868.104166666668,7.0,0.0,77.0,25.6,16.3,12.7,17.4
2019-07-20,28217.4375,5.0,6.9,226.0,24.6,20.5,15.4,0.0
2019-07-21,27815.791666666668,3.0,5.7,207.0,27.9,18.8,13.0,0.0
2019-07-22,29785.166666666668,5.0,7.1,228.0,33.6,22.1,16.4,0.0
2019-07-23,31516.895833333332,0.0,13.2,307.0,32.8,24.6,15.7,0.8
2019-07-24,24892.25,2.0,12.2,294.0,37.9,26.4,20.0,0.0
2019-07-25,26429.458333333332,2.0,9.5,259.0,25.7,28.8,19.7,3.8
2019-07-26,31434.604166666668,8.0,0.7,105.0,20.3,22.2,18.7,14.4
2019-07-27,28912.645833333332,8.0,0.0,74.0,24.3,18.2,16.1,0.4
2019-07-28,27884.145833333332,6.0,1.3,120.0,26.2,19.9,15.5,0.0
2019-07-29,30499.708333333332,4.0,11.4,280.0,19.9,19.7,13.2,0.0
2019-07-30,30589.729166666668,6.0,1.5,124.0,24.9,18.4,17.0,3.8
