text,label
"Bargain-hunting, Iraq deal push up US shares NEW YORK : US share prices surged on Wednesday as bargain hunting and news of a peace deal in the Iraqi city of Najaf overcame all-time high oil prices and weak demand for the Google share float. ",0
"Arafat Admits Mistakes, Slow on Palestinian Reform RAMALLAH, West Bank (Reuters) - Palestinian President Yasser Arafat made a rare admission of mistakes on Wednesday and urged reforms to end corruption after an unprecedented wave of turmoil. ",0
Oil soars above 47 on US supply jitters PARIS Oil prices climbed to another high on Wednesday after figures showed US crude supplies were down for a third straight week while a report from OPEC highlighted the threat of high oil prices for world economies. ,2
Inflation slows across euro region BRUSSELS Inflation in the 12 countries sharing the euro slowed for a second month in July as faltering consumer demand deterred companies from passing on rising energy costs. But economists said higher oil prices may fuel a reversal of that trend as the ...,2
"Stocks Near Flat; J J Pressures Dow  NEW YORK (Reuters) - U.S. stocks were little changed on  Tuesday, with oil prices dropping below \$42 a barrel helping to  support markets, but Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; put pressure on  the Dow following a report of a possible \$24 billion takeover  of cardiovascular device maker Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;.",2
"The Investment Column: BHP buoyed by China recovery Like the big oil companies, the world #39;s mining majors are experiencing an embarrassment of riches due to very high commodity prices. BHP Billiton is in the happiest position: it is both the world #39;s biggest miner and has a substantial oil production ...",2
"Techs Lead Tokyo Stocks Up  TOKYO (Reuters) - Tokyo's Nikkei average added 0.8 percent  by midday on Thursday as tech issues got a lift from a rally on  the Nasdaq, but gains were capped and trading choppy as high  oil prices fueled concerns about the world economy.",2
"Yukos 'hit with fresh tax demand' Russian authorities demand a further \$1.2bn in back-taxes from stricken oil firm Yukos, the Interfax news agency reports.",0
"Stocks Flat, J J-Guidant Deal Drags Dow  NEW YORK (Reuters) - U.S. stocks were little changed on  Tuesday, with lower oil prices helping support markets, but  Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; dragged on the Dow following a report  of a possible \$24 billion takeover of cardiovascular device  maker Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;.",2
"China Says Taiwan President's U.S. Stop 'A Trick'  BEIJING (Reuters) - China urged the United States on  Thursday not to allow Taiwan President Chen Shui-bian to set  foot on U.S. soil, describing his stopovers en route to Latin  America as a trick to sabotage Sino-U.S. relations.",0
"Oil Prices Rise to High As Demand Continues The price of oil hit another high yesterday, closing above \$47 a barrel as traders reacted to continuing concerns about supply disruptions from terrorism and instability in oil-producing countries. ",2
"China Says Taiwan President #39;s US Stop  #39;A Trick #39; BEIJING (Reuters) - China urged the United States on Thursday not to allow Taiwan President Chen Shui-bian to set foot on US soil, describing his stopovers en route to Latin America as a trick to sabotage Sino-US relations. ",0
Oil Above \$47 After New Record  SINGAPORE (Reuters) - Oil prices struck another record high  on Thursday and remained supported above \$47 by a fall in U.S.  crude stockpiles and threats by insurgents in Iraq against oil  facilities.,2
Oil Above  #36;47 After New Record (Reuters) Reuters - Oil prices struck another record high\on Thursday and remained supported above  #36;47 by a fall in U.S.\crude stockpiles and threats by insurgents in Iraq against oil\facilities.,2
"Techs Lead Stocks Rally as Oil Sets High  SINGAPORE (Reuters) - Asian shares rallied on Thursday,  with Taiwan jumping more than 3 percent, as technology issues  chased a rise in their U.S. peers and investors showed  resilience to record oil prices.",2
Oil Above \$47 After New Record SINGAPORE (Reuters) - Oil prices struck another record high on Thursday and remained supported above \$47 by a fall in US crude stockpiles and threats by insurgents in Iraq against oil facilities. ,2
"U.S. Crude Sets New Record: \$47.52/Barrel  LONDON (Reuters) - U.S. crude prices rose to another new  record on Thursday, rising 25 cents to \$47.52 a barrel on  evidence that high prices are not hurting world oil demand  growth.",2
"U.S. Crude Sets New Record:  #36;47.52/Barrel (Reuters) Reuters - U.S. crude prices rose to another new\record on Thursday, rising 25 cents to  #36;47.52 a barrel on\evidence that high prices are not hurting world oil demand\growth.",2
"Wall St. Seen Lower on Oil; Google Eyed  PARIS (Reuters) - Sky-high oil prices are likely to  pressure Wall Street once again on Thursday, while earnings  news from tech giants Ciena &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CIEN.N target=/stocks/quickinfo/fullquote""&gt;CIEN.N&lt;/A&gt; and Nortel &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt; and  Google's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; awaited Nasdaq debut will also steer  sentiment.",2
"Wall St. Seen Lower on Oil; Google Eyed (Reuters) Reuters - Sky-high oil prices are likely to\pressure Wall Street once again on Thursday, while earnings\news from tech giants Ciena (CIEN.N) and Nortel (NT.TO) and\Google's (GOOG.O) awaited Nasdaq debut will also steer\sentiment.",2
"Oil Hits Record on China, India Demand LONDON (Reuters) - Oil prices struck a fresh record high above \$47 a barrel on Thursday as fresh evidence of demand growth in China and India underlined how rising appetite for oil is straining the world #39;s supply system. ",2
"Oil Hits Record on China, India Demand  LONDON (Reuters) - Oil prices struck a fresh record high  above \$47.50 a barrel on Thursday as fresh evidence of demand  growth in China and India underlined how rising appetite for  oil is straining the world's supply system.",2
Oil Hits New Record as Demand Soars  LONDON (Reuters) - Oil prices struck a fresh record high  above \$47.50 a barrel on Thursday as fresh evidence of demand  growth in China and India underlined how rising appetite for  oil is straining the world's supply system.,2
Asia feels the pain of oil prices Governments around the region are warning that rising oil prices have started to hurt their economies.,2
"Global Markets: Stocks Up Despite Oil  LONDON (Reuters) - European stocks shrugged off new peaks  in crude oil prices and moved slightly higher on Thursday with  technology firms leading the advance, while bonds and the  dollar were steady.",2
"Stocks Sink, Dragged by High Oil Prices  NEW YORK (Reuters) - U.S. stocks fell on Thursday as  investor worries about high energy costs hurting corporate  profits kept indexes lower after oil prices broke through \$48 a  barrel.",2
"Oil Prices Set New High, Again Crude futures climbed above \$48 a barrel Thursday as market fears of sabotage against the Iraqi oil infrastructure outweighed assurances from Baghdad that exports would increase in coming days.",2
"Stocks Slightly Ahead, Lower Oil Helps  NEW YORK (Reuters) - U.S. stocks were slightly higher on  Tuesday, with lower oil prices helping support markets, but  Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; dragged on the Dow following a report  of a possible \$24 billion takeover of cardiovascular device  maker Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;.",2
"Stocks Sag as Oil Marches Higher  NEW YORK (Reuters) - U.S. stocks tumbled on Thursday as oil  prices marched above \$48 a barrel, but Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt;  provided some excitement after shares of the Internet search  company surged on their debut.",2
"Iraq Oil Exports Unchanged After Basra Attack (Reuters) Reuters - Iraq's oil exports are still flowing at\one million barrels per day through southern terminals despite\an attack on the South Oil Company headquarters on Thursday, an\oil official at the company said.",0
"Stocks End Down as Oil Tops  #36;48 a Barrel (Reuters) Reuters - U.S. stocks ended lower on Thursday as\oil prices climbed above  #36;48 a barrel, prompting investor worry\about the effect of high fuel costs on corporate profits and\consumer demand.",2
"Stocks Dip as Oil Soars; Google Shines  NEW YORK (Reuters) - U.S. stocks slid on Thursday, ending  four days of gains as oil prices continued their march higher,  but Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; created a buzz as shares of the  Internet search company surged on their debut.",2
