Year,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK,AE,ES,1.0,,live,,T,C
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK,AE,GB,1.0,,live,,P,C
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK,AE,GB,4.0,,live,,T,C
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK,AE,US,1.0,,live,,P,D
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK,CA,,1.0,,live,,T,C
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,TR,DE,TR,10.0,,live,,T,R
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,TR,ES,TR,64.0,,live,,T,R
2021,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,XV,DE,,,1.0,live,Number of specimens,P,C
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,NA,,1.0,,trophies,,H,W
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,GB,ZA,2.0,,live,Number of specimens,Z,D
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,1900.0,,specimens,Number of specimens,S,W
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,3.0,,trophies,Number of specimens,H,W
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,ZA,,2.0,,live,Number of specimens,Z,C
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MZ,MW,,2.0,,live,,N,W
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MZ,ZA,,16.0,,live,,N,W
2021,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SK,ZA,NA,2.0,,trophies,,H,W
2021,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,CH,DE,XX,,1.0,fur product (small),Number of specimens,P,O
2021,Leopardus tigrinus,Mammalia,Carnivora,Felidae,Leopardus,KR,CO,,,2.0,specimens,,S,
2021,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,RU,CZ,FR,,1.0,live,,Z,C
2021,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,DE,US,,1.0,,live,Number of specimens,B,F
2021,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,DE,,,1.0,live,Number of specimens,Z,C
2021,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,RU,DE,,,2.0,live,Number of specimens,Z,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,GB,,3.0,,live,Number of specimens,B,C
2021,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,IQ,ZA,XX,7.0,,live,,Z,C
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,CZ,ES,,2.0,live,,Z,C
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,2.0,live,Number of specimens,T,C
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CZ,NA,,2.0,,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CZ,ZW,,1.0,,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,290.0,,specimens,Number of specimens,S,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,12.0,,trophies,Number of specimens,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,1.0,,trophies,Number of specimens,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,MZ,1.0,,trophies,Number of specimens,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,3.0,,trophies,Number of specimens,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ET,,,1.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,MZ,,,3.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,RU,,1.0,,live,,Z,F
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KZ,CZ,ZM,,2.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ET,,,1.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MZ,ZA,,10.0,,live,,N,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,MZ,,,5.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SE,MZ,,,21.0,specimens,,S,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SK,ZM,,1.0,,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TR,HU,TR,1.0,,trophies,,E,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,MZ,,,8.0,trophies,,H,W
2021,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,MZ,,,8.0,trophies,,H,W
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BJ,XX,,4.0,,live,,T,C
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BY,RU,,3.0,,live,,Z,C
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BY,RU,,3.0,,live,,Z,D
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CH,FR,1.0,,specimens,Number of specimens,S,C
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,GB,XX,2.0,,skins,Number of specimens,P,O
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,IQ,ZA,XX,5.0,,live,,Z,C
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,IT,TN,TR,,2.0,live,,Q,C
2021,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NO,DE,,,1.0,live,Number of specimens,B,F
2021,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,1.0,live,Number of specimens,Z,C
2021,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,CL,DE,,,1.0,live,Number of specimens,Z,C
2021,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,ID,CZ,,,1.0,live,,Z,C
2021,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,ID,DE,GB,,1.0,live,Number of specimens,Z,C
2021,Carduelis cucullata,Aves,Passeriformes,Fringillidae,Carduelis,CH,DE,,,2.0,live,Number of specimens,Z,C
2021,Gavialis gangeticus,Reptilia,Crocodylia,Gavialidae,Gavialis,JP,CZ,,,2.0,live,,Z,C
2021,Lygodactylus williamsi,Reptilia,Sauria,Gekkonidae,Lygodactylus,CD,DE,,,1.0,live,Number of specimens,T,C
2021,Lygodactylus williamsi,Reptilia,Sauria,Gekkonidae,Lygodactylus,CH,DE,,,7.0,live,Number of specimens,T,C
2021,Pangshura tecta,Reptilia,Testudines,Geoemydidae,Pangshura,CH,DE,,,14.0,live,Number of specimens,T,C
2021,Balearica pavonina,Aves,Gruiformes,Gruidae,Balearica,QA,SD,,,10.0,live,,,W
2021,Balearica pavonina,Aves,Gruiformes,Gruidae,Balearica,RU,SD,,,6.0,live,,,W
2021,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,GA,,1.0,,skeletons,Number of specimens,S,W
2021,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,IN,DE,,,2.0,live,Number of specimens,Z,C
2021,Pan paniscus,Mammalia,Primates,Hominidae,Pan,DE,CD,,1.0,,skeletons,Number of specimens,S,W
2021,Pan paniscus,Mammalia,Primates,Hominidae,Pan,GB,DE,,,1.0,specimens,Number of specimens,S,C
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CH,DE,,,1.0,live,Number of specimens,Z,F
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,CI,,3.0,,skulls,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,CI,,152.0,,specimens,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,CM,,19.0,,specimens,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,GA,,20.0,,specimens,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,GN,,20.0,,specimens,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,SL,,65.0,,specimens,g,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,SL,,3.0,,specimens,Number of specimens,S,W
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,FR,CG,,,200.0,specimens,,S,
2021,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,CG,,,816.0,specimens,,S,
2021,Brachylophus bulabula,Reptilia,Sauria,Iguanidae,Brachylophus,TH,DE,,,4.0,live,Number of specimens,T,C
2021,Brachylophus fasciatus,Reptilia,Sauria,Iguanidae,Brachylophus,TH,DE,,,2.0,live,Number of specimens,T,C
2021,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,DE,CH,,3.0,,live,Number of specimens,P,C
2021,Propithecus coquereli,Mammalia,Primates,Indriidae,Propithecus,DE,US,,6.0,,live,Number of specimens,B,F
2021,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,DE,MG,,10.0,,specimens,mg,S,W
2021,Eulemur albifrons,Mammalia,Primates,Lemuridae,Eulemur,AE,CZ,DE,,1.0,live,,T,C
2021,Eulemur albifrons,Mammalia,Primates,Lemuridae,Eulemur,AE,CZ,SK,,1.0,live,,T,C
2021,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,DE,CH,DK,1.0,,live,Number of specimens,Z,C
2021,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,DE,CH,,1.0,,live,Number of specimens,Z,C
2021,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,DE,MG,,50.0,,specimens,mg,S,W
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,DE,,2.0,live,,T,C
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,,,4.0,live,,T,C
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BY,RU,,1.0,,live,,Z,
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KW,CZ,DE,,12.0,live,,T,C
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KW,CZ,DK,,1.0,live,,T,C
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KW,CZ,,,2.0,live,,T,C
2021,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,MY,CZ,DE,,4.0,live,,Z,C
2021,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CA,CZ,,,1.0,live,,Z,C
2021,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GT,CZ,DE,,3.0,live,,T,C
2021,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GT,CZ,GB,,1.0,live,,T,C
2021,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,RU,CZ,,,1.0,live,,Z,C
2021,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,DE,CI,,2.0,,specimens,Number of specimens,S,W
2021,Aonyx cinerea,Mammalia,Carnivora,Mustelidae,Aonyx,KR,CZ,DK,,2.0,live,,T,C
2021,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,AZ,RU,,2.0,,live,,Z,C
2021,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,FI,CH,,1.0,,live,,Z,C
2021,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU,AZ,,,2.0,live,,Z,C
2021,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU,DE,,,1.0,live,Number of specimens,Z,C
2021,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,US,CZ,,,20.0,teeth,,S,W
2021,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CZ,GB,ID,5.0,,live,,T,D
2021,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,ID,,10.0,,live,Number of specimens,T,D
2021,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,SG,ID,2.0,,live,Number of specimens,T,D
2021,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,SG,,16.0,,live,Number of specimens,T,D
2021,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,PK,AE,,4150.0,,live,,N,C
2021,Pelecanus crispus,Aves,Pelecaniformes,Pelecanidae,Pelecanus,CH,DE,,,2.0,live,Number of specimens,Z,C
2021,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,CH,DE,,,1.0,live,Number of specimens,Z,C
2021,Platysternon megacephalum,Reptilia,Testudines,Platysternidae,Platysternon,CH,DE,,,6.0,live,Number of specimens,T,C
2021,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PK,BE,,4.0,,live,,T,C
2021,Amazona finschi,Aves,Psittaciformes,Psittacidae,Amazona,PK,BE,,10.0,,live,,T,C
2021,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,CH,DE,,,2.0,live,Number of specimens,T,C
2021,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PK,BE,,8.0,,live,,T,C
2021,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PK,NL,,11.0,,live,,T,C
2021,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,PK,BE,,4.0,,live,,T,C
2021,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,UA,SK,,,1.0,live,,T,C
2021,Anodorhynchus leari,Aves,Psittaciformes,Psittacidae,Anodorhynchus,DE,SG,QA,2.0,,live,Number of specimens,B,C
2021,Anodorhynchus leari,Aves,Psittaciformes,Psittacidae,Anodorhynchus,DE,SG,XX,2.0,,live,Number of specimens,B,I
2021,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,XV,DE,,,1.0,live,Number of specimens,P,C
2021,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,DE,US,,1.0,,live,Number of specimens,P,F
2021,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,ES,IS,DK,,1.0,live,,P,C
2021,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,ID,LK,,,11.0,live,Number of specimens,B,C
2021,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,LK,SR,,52.0,,live,Number of specimens,B,W
2021,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,XX,DM,US,,1.0,live,Number of specimens,P,
2021,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,PK,BE,,2.0,,live,,T,C
2021,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,PK,NL,,4.0,,live,,T,C
2021,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,RS,DE,,,3.0,live,Number of specimens,Z,C
2021,Cyanopsitta spixii,Aves,Psittaciformes,Psittacidae,Cyanopsitta,DE,SG,DE,1.0,,live,Number of specimens,B,C
2021,Cyanopsitta spixii,Aves,Psittaciformes,Psittacidae,Cyanopsitta,DE,SG,PH,1.0,,live,Number of specimens,B,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,CH,DE,,,36.0,live,Number of specimens,T,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,GB,CZ,,,235.0,live,,T,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,IQ,CZ,,,909.0,live,,T,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,LB,CZ,,,390.0,live,,T,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,SA,CZ,,,100.0,live,,T,C
2021,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,TR,CZ,,300.0,130.0,live,,T,C
2021,Eunymphicus cornutus,Aves,Psittaciformes,Psittacidae,Eunymphicus,BR,DE,,,5.0,live,Number of specimens,T,C
2021,Eunymphicus cornutus,Aves,Psittaciformes,Psittacidae,Eunymphicus,PK,BE,,9.0,,live,,T,C
2021,Guarouba guarouba,Aves,Psittaciformes,Psittacidae,Guarouba,DE,CH,,2.0,,live,Number of specimens,T,C
2021,Primolius maracana,Aves,Psittaciformes,Psittacidae,Primolius,DE,CH,CH,2.0,,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BZ,US,,1.0,,live,Number of specimens,P,F
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CH,DE,,,3.0,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CH,SK,GB,,2.0,live,,P,F
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CV,AO,,4.0,,live,,P,O
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,CH,CH,3.0,,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,CH,NL,1.0,,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,US,,2.0,,live,Number of specimens,P,F
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,ZA,,1.0,,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,FR,BI,YE,,1.0,live,Number of specimens,B,F
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB,IS,GB,,1.0,live,,P,U
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,AE,,1.0,,live,,P,D
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PY,DE,,,1.0,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,ID,XX,210.0,,skins,,T,W
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,BG,,,1.0,live,,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XV,DE,AT,,1.0,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XV,DE,GB,,3.0,live,Number of specimens,P,C
2021,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XV,DE,,,8.0,live,Number of specimens,P,C
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CH,DE,GB,,1.0,live,Number of specimens,B,F
2021,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,KE,DE,,,2.0,live,Number of specimens,B,C
2021,Spheniscus humboldti,Aves,Sphenisciformes,Spheniscidae,Spheniscus,CH,DE,,,1.0,skins,Number of specimens,T,C
2021,Spheniscus humboldti,Aves,Sphenisciformes,Spheniscidae,Spheniscus,UA,DE,,,3.0,live,Number of specimens,B,C
2021,Struthio camelus,Aves,Struthioniformes,Struthionidae,Struthio,BJ,BF,,,1.0,live,Number of specimens,B,R
2021,Struthio camelus,Aves,Struthioniformes,Struthionidae,Struthio,BJ,XX,,1.0,,live,,T,R
2021,Struthio camelus,Aves,Struthioniformes,Struthionidae,Struthio,DE,CH,XX,1.0,,eggs,Number of specimens,T,O
2021,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,LK,ID,,30.0,,live,Number of specimens,B,C
2021,Tapirus indicus,Mammalia,Perissodactyla,Tapiridae,Tapirus,CH,DE,,,1.0,skeletons,Number of specimens,T,C
2021,Astrochelys radiata,Reptilia,Testudines,Testudinidae,Astrochelys,DE,CN,XX,14.0,,live,Number of specimens,B,I
2021,Astrochelys radiata,Reptilia,Testudines,Testudinidae,Astrochelys,DE,MU,,15.0,,live,Number of specimens,T,D
2021,Astrochelys radiata,Reptilia,Testudines,Testudinidae,Astrochelys,GB,DE,,,8.0,live,Number of specimens,T,C
2021,Astrochelys radiata,Reptilia,Testudines,Testudinidae,Astrochelys,JP,DE,MU,,14.0,live,Number of specimens,T,D
2021,Chelonoidis niger,Reptilia,Testudines,Testudinidae,Chelonoidis,AU,DE,CH,,1.0,live,Number of specimens,Z,C
2021,Geochelone elegans,Reptilia,Testudines,Testudinidae,Geochelone,TW,CZ,,,52.0,live,,T,C
2021,Geochelone elegans,Reptilia,Testudines,Testudinidae,Geochelone,TW,DE,,,239.0,live,Number of specimens,T,C
2021,Testudo kleinmanni,Reptilia,Testudines,Testudinidae,Testudo,CH,DE,,,3.0,live,Number of specimens,T,C
2021,Testudo kleinmanni,Reptilia,Testudines,Testudinidae,Testudo,DE,CH,,5.0,,specimens,Number of specimens,S,C
2021,Geronticus eremita,Aves,Ciconiiformes,Threskiornithidae,Geronticus,TR,HU,TR,1.0,,trophies,,E,W
2021,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,BZ,GT,,1.0,,live,Number of specimens,S,W
2021,Melursus ursinus,Mammalia,Carnivora,Ursidae,Melursus,GB,CZ,,,1.0,live,,E,F
2021,Melursus ursinus,Mammalia,Carnivora,Ursidae,Melursus,GB,DE,,,1.0,live,Number of specimens,B,C
2021,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,DE,RU,,2.0,,live,Number of specimens,B,C
2021,Shinisaurus crocodilurus,Reptilia,Sauria,Xenosauridae,Shinisaurus,CH,DE,,,4.0,live,Number of specimens,T,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,AE,DE,,,1.0,live,Number of specimens,T,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,AE,SK,,,2.0,live,,T,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,US,DE,,,1.0,live,Number of specimens,T,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,XV,DE,NL,,2.0,live,Number of specimens,P,C
2021,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,XV,DE,,,1.0,live,Number of specimens,P,C
2021,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,CH,DE,,,1.0,claws,Number of specimens,P,C
2021,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,ID,SK,,,2.0,live,,T,C
2021,Aquila nipalensis,Aves,Falconiformes,Accipitridae,Aquila,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Gypaetus barbatus,Aves,Falconiformes,Accipitridae,Gypaetus,CH,DE,,,1.0,live,Number of specimens,Z,C
2021,Gypohierax angolensis,Aves,Falconiformes,Accipitridae,Gypohierax,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Gyps fulvus,Aves,Falconiformes,Accipitridae,Gyps,CZ,RU,,1.0,,live,,Z,F
2021,Gyps fulvus,Aves,Falconiformes,Accipitridae,Gyps,SK,RU,,1.0,,live,,Z,F
2021,Gyps himalayensis,Aves,Falconiformes,Accipitridae,Gyps,DE,TJ,,5.0,,live,Number of specimens,T,F
2021,Gyps rueppellii,Aves,Falconiformes,Accipitridae,Gyps,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,SK,RU,,1.0,,live,,Z,C
2021,Hieraaetus spilogaster,Aves,Falconiformes,Accipitridae,Hieraaetus,DE,GB,,2.0,,live,Number of specimens,T,F
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,CH,DE,,,3.0,live,Number of specimens,T,C
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,DE,CH,DE,2.0,,live,Number of specimens,P,C
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,TR,DE,,,2.0,live,Number of specimens,P,C
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,TR,DE,,,1.0,live,Number of specimens,T,C
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,XV,DE,GB,,2.0,live,Number of specimens,P,C
2021,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,XV,DE,,,6.0,live,Number of specimens,P,C
2021,Stephanoaetus coronatus,Aves,Falconiformes,Accipitridae,Stephanoaetus,US,CD,,,5.0,live,Number of specimens,T,W
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,BY,,,1.8,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,CH,,226.1981,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,FR,,125.24164,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,FR,,14601.217,cosmetics,mg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,IT,,29.13514,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,,,72.24,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,,,0.291,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AM,BY,,,3.1,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AM,DE,CN,,5.9,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AM,DE,,,7.25,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,CH,,22.534,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,FR,,0.003,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,IT,,0.004,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,,,31.214,caviar,kg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,DE,CH,,213.591,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,DE,FR,,0.01,cosmetics,g,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,DE,FR,,27668.7644,cosmetics,mg,T,C
2021,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,DE,IT,,33.214,cosmetics,g,T,C
